timestamp_ms,F1_405nm,F2_425nm,FZ_450nm,F3_475nm,F4_515nm,F5_550nm,FY_555nm,FXL_600nm,F6_640nm,F7_690nm,F8_745nm,NIR_855nm,VIS_clear,R_approx,G_approx,B_approx
1401698,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1402228,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1402760,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1403292,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1403822,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1404352,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1404882,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1405412,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1405942,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1406472,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1407004,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1407536,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1408068,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1408598,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1409128,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1409658,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1410190,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1410722,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1411252,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1411782,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1412312,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1412842,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1413372,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1413902,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1414432,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1414964,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1415494,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1416026,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1416556,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1417086,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1417616,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1418148,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1418678,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1419208,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1419738,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1420268,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1420800,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1421330,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1421860,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1422390,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1422920,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1423450,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1423980,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1424510,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1425040,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1425570,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1426100,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1426632,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1427162,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1427692,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1428222,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1428752,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1429282,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1429812,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1430342,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1430872,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1431402,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1431932,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1432462,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1432992,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1433522,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1434054,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1434584,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1435114,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1435644,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1436174,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1436704,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1437234,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1437764,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1438294,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1438824,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1439354,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1439884,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1440414,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1440944,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1441474,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1442004,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1442534,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1443064,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1443594,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1444124,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1444654,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1445184,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1445714,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1446244,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1446774,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1447304,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1447834,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1448364,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1448894,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1449424,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1449956,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1450488,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1451018,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1451548,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1452078,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1452608,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1453138,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1453668,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1454198,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1454728,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1455258,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1455788,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1456318,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1456848,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1457378,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1457908,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1458438,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1458968,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1459498,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1460028,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1460560,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1461090,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1461620,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1462150,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1462680,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1463210,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1463740,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1464270,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1464800,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1465332,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1465862,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1466392,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1466922,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1467452,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1467982,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1468510,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1469040,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1469570,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1470100,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1470630,0,0,1,1,1,0,3,3,3,2,0,0,163,6,4,2
1471162,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1471692,0,0,1,1,1,0,3,3,3,2,0,0,158,6,4,2
1472222,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1472754,0,0,1,1,1,0,2,3,3,3,0,0,153,6,3,1
1473284,0,0,0,1,1,0,2,3,4,3,0,0,160,7,3,1
1473814,0,0,0,1,1,0,2,3,3,3,0,0,157,6,3,1
1474344,0,0,0,1,1,0,2,3,3,3,0,0,156,6,3,1
1474874,0,0,0,0,1,0,2,3,3,3,0,0,155,6,3,0
1475404,0,0,0,1,1,0,2,3,4,3,0,0,158,7,3,1
1475934,0,0,0,1,1,0,2,3,3,3,0,0,156,6,3,1
1476464,0,0,0,0,1,0,2,3,3,3,0,0,156,6,3,0
1476996,0,0,0,0,1,0,2,3,3,3,0,0,157,6,3,0
1477526,0,0,0,1,1,0,2,3,3,3,0,0,156,6,3,1
1478056,0,0,0,0,1,0,2,3,3,2,0,0,151,6,3,1
1478586,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,1
1479116,0,0,0,0,1,0,2,2,3,2,0,0,128,5,3,0
1479646,0,0,0,0,1,0,2,2,3,2,0,0,134,5,3,1
1480178,0,0,0,0,1,0,2,2,3,2,0,0,133,5,3,1
1480708,0,0,0,0,1,0,2,2,3,2,0,0,132,5,3,0
1481238,0,0,0,0,1,0,2,2,3,2,0,0,141,5,3,0
1481768,0,0,0,0,1,0,2,2,3,2,0,0,146,5,3,0
1482298,0,0,1,1,2,1,4,5,9,9,1,0,322,14,7,2
1482828,0,1,4,5,8,4,19,26,41,37,4,1,1345,67,31,10
1483358,0,0,3,2,4,1,13,18,19,13,1,1,714,37,18,5
1483888,0,2,4,5,9,5,23,31,47,35,3,1,1671,78,36,11
1484418,0,1,5,5,9,4,27,35,50,37,3,2,1702,85,40,11
1484948,1,2,5,6,10,5,32,41,57,45,4,2,1826,98,48,14
1485478,1,3,8,9,15,8,44,55,84,70,7,3,2848,139,67,20
1486008,1,2,8,8,15,6,43,57,75,54,6,3,2438,132,64,19
1486540,0,0,0,0,1,0,3,3,4,2,0,0,159,7,4,1
1487070,0,0,0,0,1,0,2,2,3,2,0,0,131,5,3,0
1487600,0,0,0,0,1,0,2,2,3,2,0,0,137,5,3,1
1488130,0,0,0,0,1,0,2,2,3,2,0,0,133,5,3,0
1488662,0,0,0,0,1,0,2,2,3,2,0,0,136,5,3,0
1489192,0,0,0,0,1,0,2,2,3,2,0,0,133,5,3,0
1489722,0,0,0,0,1,0,2,2,3,3,0,0,146,6,3,0
1490252,0,0,2,1,2,1,7,9,10,9,1,0,394,19,10,3
1490782,0,0,1,1,2,1,5,7,9,7,1,0,305,15,7,2
1491312,0,0,1,1,1,1,4,5,6,5,0,0,244,11,6,2
1491842,0,0,1,1,2,1,4,6,8,6,1,0,290,14,7,2
1492372,0,0,1,1,2,1,4,6,8,6,0,0,311,14,7,2
1492902,0,0,1,1,2,0,4,5,7,5,0,0,253,12,6,2
1493434,0,0,1,1,2,1,4,5,7,5,0,0,261,12,7,2
1493966,0,0,1,1,2,1,4,5,7,5,0,0,253,12,7,2
1494496,0,0,1,1,2,1,4,5,7,6,0,0,272,12,7,2
1495026,0,0,1,1,2,1,4,6,7,6,0,0,294,13,7,2
1495556,0,0,1,1,2,1,5,6,8,6,0,0,310,13,8,2
1496086,0,0,1,1,2,1,5,6,7,6,0,0,306,13,8,2
1496616,0,0,1,1,2,1,4,5,7,6,0,0,274,12,7,2
1497146,1,0,1,1,2,3,4,5,7,27,10,0,527,12,9,3
1497676,0,0,1,1,2,1,4,5,6,5,0,0,253,11,7,2
1498206,0,0,1,1,2,1,4,5,6,5,0,0,239,11,7,2
1498736,0,0,1,1,1,1,4,4,6,5,0,0,225,10,6,2
1499266,8,1,1,4,5,15,3,4,17,211,141,0,2616,21,23,14
1499798,0,0,1,1,1,0,3,4,5,4,0,0,220,10,5,2
1500328,0,0,1,1,1,0,3,4,5,4,0,0,206,9,4,2
1500860,0,0,1,1,1,0,3,4,5,4,0,0,206,9,4,2
1501390,0,0,1,1,1,0,3,4,5,5,0,0,222,9,4,2
1501920,0,0,1,1,2,0,4,5,6,5,0,0,236,11,6,2
1502450,10,2,1,6,9,15,4,5,26,239,162,0,2811,31,27,19
1502980,0,0,3,1,1,1,14,17,6,4,0,113,951,23,16,4
1503510,0,0,1,1,1,0,3,4,5,4,0,0,210,9,4,2
1504040,0,0,1,1,1,1,4,5,6,5,0,3,249,11,6,2
1504570,1,19,5,43,39,3,20,21,172,40,22,99,3904,193,62,68
1505100,3,4,6,11,12,7,30,35,58,106,60,338,4820,92,48,24
1505632,0,1,2,3,4,1,13,15,19,6,1,122,1275,34,18,7
1506162,0,0,1,1,2,1,4,4,6,5,0,0,230,10,7,2
1506692,0,0,1,1,2,1,4,4,6,5,0,0,234,10,6,2
1507224,0,0,1,1,1,1,4,4,6,5,0,1,241,10,6,2
1507756,2,6,4,14,14,3,17,17,59,43,27,70,2755,75,34,26
1508286,0,0,1,1,1,1,3,4,6,4,0,0,236,10,5,2
1508816,0,0,1,1,1,0,3,4,6,4,0,1,245,10,5,2
1509346,5,6,2,15,16,7,10,11,59,102,66,58,3025,70,34,28
1509876,3,6,8,16,15,6,43,52,73,113,62,567,5297,125,64,33
1510406,2,3,5,9,9,5,23,27,44,83,48,236,3662,71,38,18
1510936,2,3,4,8,9,4,19,23,39,67,38,163,3325,62,31,17
1511466,1,2,3,6,7,4,13,16,33,56,32,112,2570,49,24,12
1511996,2,3,4,7,8,6,23,27,37,98,54,260,3633,64,37,16
1512526,2,4,5,11,11,5,26,30,53,94,52,292,3718,83,42,22
1513056,3,3,5,10,10,5,26,33,39,95,60,230,2842,72,41,21
1513586,2,4,4,9,11,5,23,28,49,91,55,259,4347,77,39,19
1514116,2,3,5,9,10,4,25,31,45,73,44,306,4146,75,39,19
1514646,2,3,4,8,9,5,24,29,44,88,53,273,4253,72,38,17
1515176,2,3,5,9,11,5,25,30,50,87,53,300,4640,80,41,19
1515706,2,3,5,9,10,5,24,29,48,90,54,278,4546,77,39,19
1516236,2,3,5,8,10,5,23,29,46,89,54,259,4407,75,38,19
1516766,3,3,5,9,10,5,24,31,48,95,57,279,4669,79,39,20
1517296,3,4,5,9,11,6,25,30,52,97,57,267,4784,82,42,21
1517826,3,4,5,9,11,5,25,30,51,96,57,269,4798,81,41,21
1518358,3,4,5,9,11,5,24,29,50,91,54,255,4620,79,39,20
1518888,2,3,5,9,10,5,23,28,48,91,54,258,4539,76,38,20
1519418,2,3,5,8,10,5,24,29,47,89,53,270,4453,76,39,18
1519948,2,3,5,8,10,5,23,28,45,84,51,261,4248,72,37,18
1520478,2,3,4,8,9,5,22,26,42,80,48,247,4006,69,35,17
1521008,2,3,4,7,9,5,21,25,41,76,45,244,3780,67,35,16
1521538,0,1,2,3,4,1,10,11,18,8,3,81,1089,29,14,6
1522068,0,0,1,1,1,1,3,4,6,4,0,0,232,10,6,2
1522598,0,0,1,1,1,0,3,4,4,3,0,0,201,8,4,2
1523130,0,0,0,0,1,0,2,3,4,3,0,0,180,7,3,0
1523660,0,0,0,1,1,0,2,3,4,3,0,0,179,7,3,1
1524192,0,0,0,1,1,0,2,3,4,3,0,0,178,7,3,1
1524722,1,3,5,10,17,9,29,39,80,76,8,2,2701,119,55,19
1525252,0,0,2,2,3,1,12,15,15,10,1,0,616,31,17,5
1525784,0,0,1,1,2,1,4,5,7,6,0,0,276,12,6,2
1526316,0,0,1,1,1,0,3,4,5,4,0,0,224,9,5,2
1526846,0,0,1,1,1,0,3,4,4,4,0,0,199,8,4,2
1527376,0,0,1,1,1,0,3,3,4,3,0,0,188,7,4,2
1527906,0,0,1,1,1,0,3,3,4,3,0,0,183,7,4,2
1528436,0,0,1,1,1,0,3,3,4,3,0,0,183,7,4,2
1528966,0,0,1,1,1,0,3,3,4,3,0,0,183,7,4,2
1529496,0,0,1,1,1,0,3,3,4,3,0,0,181,7,4,2
1530026,0,0,0,0,1,0,3,3,4,3,0,0,173,7,4,1
1530556,0,0,0,0,1,0,2,2,3,2,0,0,133,5,3,0
1531088,0,0,0,0,1,0,2,2,3,3,0,0,148,6,3,0
1531620,0,0,1,1,1,0,3,4,5,5,0,0,214,9,4,2
1532150,0,0,1,1,1,0,3,4,6,5,1,0,226,10,4,2
1532680,0,0,1,1,1,0,3,4,5,4,0,0,199,9,4,2
1533210,0,0,0,1,1,0,2,3,4,3,0,0,168,7,3,1
1533740,0,0,1,1,1,0,2,3,3,2,0,0,152,6,3,1
1534270,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
1534800,0,0,1,1,1,0,2,3,3,2,0,0,156,6,3,2
1535330,0,0,1,1,1,0,2,3,3,2,0,0,160,6,3,2
1535860,0,0,1,1,1,0,2,3,3,2,0,0,153,6,3,2
1536390,0,0,1,1,1,0,2,3,3,2,0,0,155,6,3,2
1536920,0,0,1,1,1,0,3,3,3,2,0,0,162,6,4,2
1537450,0,0,1,1,1,0,3,3,3,2,0,0,161,6,4,2
1537982,0,0,1,1,1,0,3,3,3,2,0,0,167,6,4,2
1538512,0,0,1,1,1,0,3,3,3,2,0,0,167,6,4,2
1539044,0,0,1,1,1,0,3,3,3,2,0,0,166,6,4,2
1539574,0,0,1,1,1,0,3,3,3,2,0,0,166,6,4,2
1540106,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1540636,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1541166,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1541696,0,0,1,1,1,0,3,3,3,2,0,0,164,6,4,2
1542226,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1542756,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1543288,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1543818,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1544348,0,0,1,1,1,0,3,3,3,2,0,0,165,6,4,2
1544878,0,0,1,1,1,0,2,3,3,2,0,0,154,6,3,2
1545410,0,0,1,0,1,0,2,3,3,2,0,0,146,6,3,1
1545940,0,0,0,1,1,0,2,3,3,2,0,0,153,6,3,1
1546470,0,0,0,0,1,0,2,3,3,3,0,0,158,6,3,0
1547000,0,0,0,0,1,0,2,3,3,3,0,0,153,6,3,0
1547530,0,0,0,0,1,0,2,3,3,3,0,0,151,6,3,0
1548060,0,0,0,0,1,0,2,3,3,3,0,0,150,6,3,0
1548592,0,0,0,0,1,0,2,3,3,3,0,0,157,6,3,0
1549122,0,0,0,1,1,0,2,3,3,3,0,0,155,6,3,1
1549652,0,0,0,1,1,0,3,3,5,5,0,0,212,8,4,1
1550182,0,0,1,1,2,1,4,6,7,7,1,0,300,13,7,2
1550712,0,0,1,1,2,1,6,7,9,9,1,0,357,16,9,2
1551242,0,0,1,1,2,1,6,8,9,8,1,0,346,16,9,2
1551772,0,0,1,1,2,1,5,7,9,8,1,0,339,15,8,2
1552302,0,0,1,2,3,1,7,9,11,10,1,0,439,20,11,3
1552832,0,0,1,2,3,1,7,9,12,13,1,0,513,22,12,3
1553362,1,3,8,9,18,9,45,59,86,70,8,3,2907,146,72,21
1553894,0,1,4,4,7,2,16,23,28,22,4,1,1029,51,25,9
1554424,0,0,1,2,2,1,6,8,10,8,1,0,453,18,9,3
1554954,0,0,1,1,2,1,5,6,7,6,1,0,328,13,8,2
1555486,0,0,1,1,2,1,4,5,7,6,1,0,320,12,7,2
1556018,0,0,1,1,2,1,4,5,7,6,1,0,313,12,7,2
1556548,0,0,1,1,2,1,4,5,7,6,1,0,318,12,7,2
1557078,0,0,1,1,2,1,4,5,7,6,1,0,324,12,7,2
1557608,0,0,1,1,2,1,4,6,8,9,1,0,346,13,8,2
1558138,0,1,3,4,7,3,14,21,28,28,4,1,981,49,24,8
1558670,0,1,2,3,4,2,9,13,15,16,2,1,583,28,15,6
1559202,0,1,2,3,4,2,8,12,15,15,2,1,549,27,14,6
1559732,1,2,4,7,12,9,17,25,53,76,9,2,1988,79,38,14
1560262,12,27,73,85,165,82,382,488,721,576,69,29,24670,1209,629,197
1560792,7,14,47,45,86,38,237,308,382,291,39,21,14014,690,362,112
1561322,8,16,45,49,95,47,230,301,424,358,47,21,15250,725,372,119
1561852,8,17,48,51,99,49,244,322,447,378,49,21,15781,769,392,124
1562382,10,21,59,64,123,60,302,398,559,460,58,26,19260,957,484,153
1562912,2,6,23,19,36,13,116,155,166,103,13,10,5807,321,165,50
1563442,0,0,1,1,2,1,4,6,6,5,1,0,288,12,7,2
1563972,0,0,2,3,4,2,8,11,20,22,3,1,701,31,15,5
1564502,0,1,3,3,6,2,17,23,27,21,2,1,977,50,25,7
1565034,0,0,2,2,4,1,9,12,15,14,1,0,592,27,14,4
1565564,0,1,3,3,6,2,15,21,28,25,3,1,961,49,24,7
1566094,0,0,1,1,2,1,6,8,9,7,1,0,374,16,9,3
1566624,0,0,1,1,2,1,4,5,6,5,1,0,282,11,7,2
1567154,0,0,1,1,2,1,4,5,6,5,1,0,269,11,7,2
1567684,0,0,1,1,2,1,4,5,6,5,1,0,268,11,7,2
1568216,0,0,1,1,2,1,4,5,6,5,1,0,268,11,7,2
1568748,0,0,1,1,2,1,4,5,6,5,0,0,268,11,7,2
1569278,0,0,1,1,2,1,4,5,6,5,0,0,261,11,7,2
1569808,0,0,1,1,2,1,4,4,6,5,0,0,260,10,7,2
1570338,0,0,1,1,2,1,4,5,6,5,1,0,260,11,7,2
1570868,0,0,1,1,2,1,4,5,6,5,0,0,259,11,7,2
1571398,0,0,1,1,2,1,4,5,6,5,0,0,258,11,7,2
1571928,0,0,1,1,2,1,4,5,6,5,0,0,260,11,7,2
1572458,0,0,1,1,2,1,4,5,6,5,0,0,258,11,7,2
1572988,0,0,1,1,2,1,4,5,6,5,0,0,258,11,7,2
1573518,0,0,1,1,2,1,4,5,6,5,0,0,255,10,7,2
1574048,0,0,1,1,2,0,4,5,6,5,0,0,256,11,6,2
1574578,0,0,1,1,2,1,4,5,6,5,0,0,256,11,7,2
1575108,0,0,1,1,2,1,4,5,6,5,0,0,256,11,7,2
1575638,0,0,1,1,2,1,4,5,6,5,0,0,254,10,7,2
1576168,0,0,1,1,2,1,4,5,6,5,0,0,253,11,7,2
1576698,0,0,1,1,2,1,4,5,6,5,0,0,253,10,7,2
1577228,0,0,1,1,2,1,4,4,5,5,0,0,248,10,7,2
1577758,0,0,1,1,2,1,4,4,5,5,1,0,255,9,6,2
1578288,0,0,1,1,2,1,5,7,10,9,1,0,464,17,9,3
1578818,0,0,2,2,4,2,7,10,17,20,2,0,619,27,13,4
1579348,0,1,3,3,6,2,16,22,27,21,2,1,956,49,24,7
1579878,0,0,1,1,2,1,6,8,11,9,1,0,433,19,9,2
1580408,0,0,1,1,2,1,6,7,9,8,1,0,385,16,9,2
1580938,0,0,1,1,2,1,6,8,10,9,1,0,415,18,9,2
1581468,0,0,1,1,2,1,5,7,9,8,1,0,381,16,8,2
1581998,0,0,1,1,2,1,6,7,9,8,1,0,393,16,9,2
1582530,0,0,1,1,2,1,6,7,9,8,1,0,395,16,9,2
1583060,0,0,1,1,2,1,6,8,10,9,1,0,430,18,9,2
1583592,0,0,1,1,2,1,6,8,10,9,1,0,428,18,9,2
1584122,0,0,1,1,2,1,6,8,10,9,1,0,427,18,9,2
1584654,0,0,1,1,2,1,6,8,10,9,1,0,416,18,9,2
1585184,0,0,1,1,2,1,6,8,10,9,1,0,422,18,9,2
1585714,0,0,1,1,2,1,6,8,10,9,1,0,428,18,9,2
1586244,0,0,1,1,2,1,6,8,10,9,1,0,423,18,9,2
1586774,0,0,1,1,2,1,6,7,10,9,1,0,403,17,9,2
1587306,0,0,1,1,2,1,6,8,10,9,1,0,405,18,9,2
1587836,0,0,1,1,2,1,6,8,11,10,1,0,453,19,10,2
1588366,0,0,1,2,3,1,7,10,12,11,1,0,511,22,11,3
1588896,0,0,1,2,3,1,7,10,12,11,1,0,504,22,11,3
1589426,0,0,1,1,3,1,7,9,12,11,1,0,491,21,11,2
1589956,0,0,1,1,2,1,7,9,12,10,1,0,480,21,11,2
1590486,0,0,1,1,3,1,7,9,12,11,1,0,485,21,11,2
1591018,0,0,1,2,3,1,8,10,13,12,1,0,548,24,12,3
1591548,0,0,1,2,3,1,8,11,13,12,1,0,559,24,12,3
1592078,0,0,1,2,3,1,8,10,13,12,1,0,531,23,12,3
1592608,0,0,1,2,2,1,7,9,11,10,1,0,473,20,10,3
1593140,0,0,1,1,2,1,6,8,10,9,1,0,408,18,9,2
1593670,0,0,1,1,2,1,6,7,10,8,1,0,396,17,9,2
1594200,0,0,1,1,2,1,6,7,10,9,1,0,396,17,9,2
1594730,0,0,1,1,2,1,6,7,10,9,1,0,403,17,9,2
1595260,0,0,1,1,2,1,6,7,10,9,1,0,404,17,9,2
1595790,0,0,1,1,2,1,6,8,10,9,1,0,413,18,9,2
1596320,0,0,1,1,2,1,6,8,10,9,1,0,415,18,9,2
1596852,0,0,1,1,2,1,6,8,10,9,1,0,414,18,9,2
1597382,0,0,1,1,2,1,6,8,10,9,1,0,414,18,9,2
1597912,0,0,1,1,2,1,6,8,10,9,1,0,413,18,9,2
1598444,0,0,1,1,2,1,6,8,10,9,1,0,413,18,9,2
1598974,0,0,1,1,2,1,6,8,10,9,1,0,415,18,9,2
1599504,0,0,1,1,2,1,6,8,10,9,1,0,421,18,9,2
1600034,0,0,1,1,2,1,6,8,10,9,1,0,431,18,9,2
1600564,0,0,1,1,2,1,6,8,10,9,1,0,427,18,9,2
1601094,0,0,1,1,2,1,6,8,10,9,1,0,427,18,9,2
1601626,0,0,1,1,2,1,6,8,10,9,1,0,425,18,9,2
1602156,0,0,1,1,2,1,6,8,10,9,1,0,421,18,9,2
1602688,0,0,1,1,2,1,6,8,10,9,1,0,420,18,9,2
1603218,0,0,1,1,2,1,6,8,10,9,1,0,419,18,9,2
1603750,0,0,1,1,2,1,6,8,10,9,1,0,420,18,9,2
1604280,0,0,1,1,2,1,6,8,10,9,1,0,416,18,9,2
1604810,0,0,1,1,2,1,6,8,10,9,1,0,418,18,9,2
